event_id,user_id,journey_id,session_id,event_timestamp_utc,event_date,touchpoint_number,total_touchpoints_in_journey,channel,channel_group,campaign,funnel_stage,event_type,utm_source,utm_medium,utm_campaign,landing_page,device,region,product_plan,ad_spend,is_conversion,conversion_id,conversion_timestamp_utc,conversion_value,customer_status
E001101,U00290,J00290,S00290_03,2026-04-04 12:38:00,2026-04-04,3,7,Meta Ads,paid_social,retargeting,Awareness,video_click,meta,cpc,retargeting,/free-trial,Desktop,South,Professional,0.53,0,,,0.00,
E001102,U00290,J00290,S00290_04,2026-04-06 12:50:00,2026-04-06,4,7,Organic Search,organic,comparison_page,Consideration,seo_landing,google,organic,comparison_page,/case-studies,Desktop,South,Professional,0.00,0,,,0.00,
E001103,U00290,J00290,S00290_05,2026-04-08 00:54:00,2026-04-08,5,7,Google Ads,paid_search,high_intent_keywords,Decision,search_click,google,cpc,high_intent_keywords,/features,Desktop,South,Professional,2.42,0,,,0.00,
E001104,U00290,J00290,S00290_06,2026-04-08 22:07:00,2026-04-08,6,7,Meta Ads,paid_social,retargeting,Awareness,ad_click,meta,cpc,retargeting,/pricing,Tablet,South,Professional,1.49,0,,,0.00,
E001105,U00290,J00290,S00290_07,2026-04-10 07:39:00,2026-04-10,7,7,Organic Search,organic,how_to_guide,Purchase,conversion,google,organic,how_to_guide,/blog/marketing-roi,Mobile,South,Professional,0.00,1,C00113,2026-04-10 07:39:00,385.27,new
E001106,U00291,J00291,S00291_01,2026-01-22 11:02:00,2026-01-22,1,5,Meta Ads,paid_social,lookalike_1pct,Awareness,ad_click,meta,cpc,lookalike_1pct,/pricing,Desktop,Central,Starter,0.92,0,,,0.00,
E001107,U00291,J00291,S00291_02,2026-01-23 06:54:00,2026-01-23,2,5,Meta Ads,paid_social,retargeting,Awareness,ad_click,meta,cpc,retargeting,/case-studies,Desktop,Central,Starter,1.59,0,,,0.00,
E001108,U00291,J00291,S00291_03,2026-01-24 10:14:00,2026-01-24,3,5,Google Ads,paid_search,high_intent_keywords,Decision,search_click,google,cpc,high_intent_keywords,/features,Mobile,Central,Starter,2.92,0,,,0.00,
E001109,U00291,J00291,S00291_04,2026-01-25 10:17:00,2026-01-25,4,5,Email,owned,newsletter,Decision,email_click,mailchimp,email,newsletter,/blog/marketing-roi,Desktop,Central,Starter,0.03,0,,,0.00,
E001110,U00291,J00291,S00291_05,2026-01-25 15:51:00,2026-01-25,5,5,Organic Search,organic,how_to_guide,Consideration,blog_visit,google,organic,how_to_guide,/case-studies,Desktop,Central,Starter,0.00,0,,,0.00,
E001111,U00292,J00292,S00292_01,2026-04-22 18:40:00,2026-04-22,1,3,Meta Ads,paid_social,lookalike_1pct,Awareness,ad_click,meta,cpc,lookalike_1pct,/features,Mobile,Central,Professional,1.47,0,,,0.00,
E001112,U00292,J00292,S00292_02,2026-04-23 13:26:00,2026-04-23,2,3,Organic Search,organic,comparison_page,Consideration,blog_visit,google,organic,comparison_page,/features,Mobile,Central,Professional,0.00,0,,,0.00,
E001113,U00292,J00292,S00292_03,2026-04-24 04:55:00,2026-04-24,3,3,Meta Ads,paid_social,retargeting,Awareness,ad_click,meta,cpc,retargeting,/case-studies,Mobile,Central,Professional,1.45,0,,,0.00,
E001114,U00293,J00293,S00293_01,2026-04-24 10:52:00,2026-04-24,1,3,TikTok Ads,paid_social,ugc_demo,Awareness,ad_click,tiktok,cpc,ugc_demo,/free-trial,Mobile,West,Starter,0.46,0,,,0.00,
E001115,U00293,J00293,S00293_02,2026-04-24 15:30:00,2026-04-24,2,3,Google Ads,paid_search,competitor_search,Decision,ad_click,google,cpc,competitor_search,/pricing,Mobile,West,Starter,1.00,0,,,0.00,
E001116,U00293,J00293,S00293_03,2026-04-26 13:29:00,2026-04-26,3,3,Google Ads,paid_search,brand_search,Purchase,conversion,google,cpc,brand_search,/case-studies,Mobile,West,Starter,1.49,1,C00114,2026-04-26 13:29:00,105.26,new
E001117,U00294,J00294,S00294_01,2026-04-12 09:34:00,2026-04-12,1,5,Direct,direct,direct_visit,Decision,direct_visit,direct,none,direct_visit,/blog/marketing-roi,Mobile,East,Starter,0.00,0,,,0.00,
E001118,U00294,J00294,S00294_02,2026-04-13 04:37:00,2026-04-13,2,5,Email,owned,trial_nurture,Decision,email_open,mailchimp,email,trial_nurture,/pricing,Mobile,East,Starter,0.02,0,,,0.00,
E001119,U00294,J00294,S00294_03,2026-04-14 02:43:00,2026-04-14,3,5,Email,owned,trial_nurture,Decision,email_open,mailchimp,email,trial_nurture,/demo,Mobile,East,Starter,0.02,0,,,0.00,
E001120,U00294,J00294,S00294_04,2026-04-15 10:07:00,2026-04-15,4,5,Google Ads,paid_search,high_intent_keywords,Decision,search_click,google,cpc,high_intent_keywords,/case-studies,Mobile,East,Starter,1.36,0,,,0.00,
E001121,U00294,J00294,S00294_05,2026-04-15 21:38:00,2026-04-15,5,5,Google Ads,paid_search,brand_search,Purchase,conversion,google,cpc,brand_search,/blog/marketing-roi,Mobile,East,Starter,0.97,1,C00115,2026-04-15 21:38:00,121.75,new
E001122,U00295,J00295,S00295_01,2026-04-29 22:58:00,2026-04-29,1,4,LinkedIn Ads,paid_social,saas_trial,Consideration,lead_form_view,linkedin,cpc,saas_trial,/case-studies,Mobile,North,Professional,1.78,0,,,0.00,
E001123,U00295,J00295,S00295_02,2026-05-01 18:50:00,2026-05-01,2,4,Meta Ads,paid_social,retargeting,Awareness,video_click,meta,cpc,retargeting,/case-studies,Mobile,North,Professional,2.05,0,,,0.00,
E001124,U00295,J00295,S00295_03,2026-05-02 15:41:00,2026-05-02,3,4,Direct,direct,direct_visit,Decision,direct_visit,direct,none,direct_visit,/demo,Mobile,North,Professional,0.00,0,,,0.00,
E001125,U00295,J00295,S00295_04,2026-05-03 05:01:00,2026-05-03,4,4,Google Ads,paid_search,competitor_search,Purchase,conversion,google,cpc,competitor_search,/pricing,Mobile,North,Professional,3.22,1,C00116,2026-05-03 05:01:00,333.46,new
E001126,U00296,J00296,S00296_01,2026-01-12 13:08:00,2026-01-12,1,7,Referral,referral,partner_site,Consideration,referral_visit,partner,referral,partner_site,/demo,Mobile,South,Starter,0.00,0,,,0.00,
E001127,U00296,J00296,S00296_02,2026-01-14 11:06:00,2026-01-14,2,7,Meta Ads,paid_social,lookalike_1pct,Awareness,video_click,meta,cpc,lookalike_1pct,/features,Mobile,South,Starter,1.39,0,,,0.00,
E001128,U00296,J00296,S00296_03,2026-01-15 05:30:00,2026-01-15,3,7,Google Ads,paid_search,high_intent_keywords,Decision,search_click,google,cpc,high_intent_keywords,/case-studies,Mobile,South,Starter,2.31,0,,,0.00,
E001129,U00296,J00296,S00296_04,2026-01-16 00:14:00,2026-01-16,4,7,Google Ads,paid_search,competitor_search,Decision,ad_click,google,cpc,competitor_search,/pricing,Mobile,South,Starter,1.29,0,,,0.00,
E001130,U00296,J00296,S00296_05,2026-01-17 10:22:00,2026-01-17,5,7,Referral,referral,affiliate_blog,Consideration,referral_visit,partner,referral,affiliate_blog,/blog/marketing-roi,Mobile,South,Starter,0.00,0,,,0.00,
E001131,U00296,J00296,S00296_06,2026-01-17 22:40:00,2026-01-17,6,7,LinkedIn Ads,paid_social,saas_trial,Consideration,lead_form_view,linkedin,cpc,saas_trial,/demo,Mobile,South,Starter,2.11,0,,,0.00,
E001132,U00296,J00296,S00296_07,2026-01-18 10:47:00,2026-01-18,7,7,Direct,direct,typed_url,Purchase,conversion,direct,none,typed_url,/features,Mobile,South,Starter,0.00,1,C00117,2026-01-18 10:47:00,107.97,new
E001133,U00297,J00297,S00297_01,2026-01-07 19:06:00,2026-01-07,1,5,TikTok Ads,paid_social,creator_spark,Awareness,video_view,tiktok,cpc,creator_spark,/free-trial,Desktop,Central,Professional,0.15,0,,,0.00,
E001134,U00297,J00297,S00297_02,2026-01-09 01:15:00,2026-01-09,2,5,Organic Search,organic,comparison_page,Consideration,blog_visit,google,organic,comparison_page,/case-studies,Desktop,Central,Professional,0.00,0,,,0.00,
E001135,U00297,J00297,S00297_03,2026-01-10 00:45:00,2026-01-10,3,5,LinkedIn Ads,paid_social,decision_makers,Consideration,lead_form_view,linkedin,cpc,decision_makers,/case-studies,Desktop,Central,Professional,4.02,0,,,0.00,
E001136,U00297,J00297,S00297_04,2026-01-10 11:54:00,2026-01-10,4,5,Google Ads,paid_search,high_intent_keywords,Decision,ad_click,google,cpc,high_intent_keywords,/demo,Desktop,Central,Professional,2.55,0,,,0.00,
E001137,U00297,J00297,S00297_05,2026-01-10 16:19:00,2026-01-10,5,5,Direct,direct,typed_url,Purchase,conversion,direct,none,typed_url,/free-trial,Desktop,Central,Professional,0.00,1,C00118,2026-01-10 16:19:00,258.66,returning
E001138,U00298,J00298,S00298_01,2026-02-09 19:14:00,2026-02-09,1,3,Google Ads,paid_search,competitor_search,Decision,ad_click,google,cpc,competitor_search,/features,Tablet,West,Starter,2.99,0,,,0.00,
E001139,U00298,J00298,S00298_02,2026-02-10 13:39:00,2026-02-10,2,3,Meta Ads,paid_social,interest_stack,Awareness,ad_click,meta,cpc,interest_stack,/features,Tablet,West,Starter,1.88,0,,,0.00,
E001140,U00298,J00298,S00298_03,2026-02-12 11:20:00,2026-02-12,3,3,LinkedIn Ads,paid_social,decision_makers,Consideration,ad_click,linkedin,cpc,decision_makers,/blog/marketing-roi,Tablet,West,Starter,1.44,0,,,0.00,
E001141,U00299,J00299,S00299_01,2026-01-10 13:38:00,2026-01-10,1,2,LinkedIn Ads,paid_social,decision_makers,Consideration,ad_click,linkedin,cpc,decision_makers,/case-studies,Desktop,East,Starter,3.21,0,,,0.00,
E001142,U00299,J00299,S00299_02,2026-01-11 10:43:00,2026-01-11,2,2,Referral,referral,partner_site,Purchase,conversion,partner,referral,partner_site,/free-trial,Mobile,East,Starter,0.00,1,C00119,2026-01-11 10:43:00,87.38,new
E001143,U00300,J00300,S00300_01,2026-02-09 08:22:00,2026-02-09,1,1,Meta Ads,paid_social,retargeting,Purchase,conversion,meta,cpc,retargeting,/case-studies,Tablet,East,Starter,1.03,1,C00120,2026-02-09 08:22:00,103.49,new
E001144,U00301,J00301,S00301_01,2026-01-04 17:50:00,2026-01-04,1,4,Google Ads,paid_search,brand_search,Decision,ad_click,google,cpc,brand_search,/pricing,Desktop,West,Enterprise,2.80,0,,,0.00,
E001145,U00301,J00301,S00301_02,2026-01-05 12:46:00,2026-01-05,2,4,Meta Ads,paid_social,interest_stack,Awareness,ad_click,meta,cpc,interest_stack,/demo,Tablet,West,Enterprise,1.80,0,,,0.00,
E001146,U00301,J00301,S00301_03,2026-01-07 02:32:00,2026-01-07,3,4,Email,owned,abandoned_cart,Decision,email_click,mailchimp,email,abandoned_cart,/demo,Desktop,West,Enterprise,0.05,0,,,0.00,
E001147,U00301,J00301,S00301_04,2026-01-08 06:11:00,2026-01-08,4,4,Direct,direct,saved_link,Decision,direct_visit,direct,none,saved_link,/case-studies,Desktop,West,Enterprise,0.00,0,,,0.00,
E001148,U00302,J00302,S00302_01,2026-03-20 17:04:00,2026-03-20,1,3,Organic Search,organic,comparison_page,Consideration,blog_visit,google,organic,comparison_page,/features,Mobile,South,Enterprise,0.00,0,,,0.00,
E001149,U00302,J00302,S00302_02,2026-03-21 17:14:00,2026-03-21,2,3,Referral,referral,affiliate_blog,Consideration,referral_visit,partner,referral,affiliate_blog,/blog/marketing-roi,Mobile,South,Enterprise,0.00,0,,,0.00,
E001150,U00302,J00302,S00302_03,2026-03-22 19:19:00,2026-03-22,3,3,Google Ads,paid_search,high_intent_keywords,Purchase,conversion,google,cpc,high_intent_keywords,/features,Mobile,South,Enterprise,1.46,1,C00121,2026-03-22 19:19:00,770.87,new
E001151,U00303,J00303,S00303_01,2026-01-16 17:31:00,2026-01-16,1,5,Organic Search,organic,comparison_page,Consideration,seo_landing,google,organic,comparison_page,/free-trial,Desktop,North,Starter,0.00,0,,,0.00,
E001152,U00303,J00303,S00303_02,2026-01-17 17:54:00,2026-01-17,2,5,Google Ads,paid_search,competitor_search,Decision,search_click,google,cpc,competitor_search,/case-studies,Desktop,North,Starter,1.48,0,,,0.00,
E001153,U00303,J00303,S00303_03,2026-01-19 14:57:00,2026-01-19,3,5,Organic Search,organic,seo_blog,Consideration,blog_visit,google,organic,seo_blog,/demo,Mobile,North,Starter,0.00,0,,,0.00,
E001154,U00303,J00303,S00303_04,2026-01-20 19:07:00,2026-01-20,4,5,Email,owned,newsletter,Decision,email_open,mailchimp,email,newsletter,/features,Desktop,North,Starter,0.04,0,,,0.00,
E001155,U00303,J00303,S00303_05,2026-01-21 21:36:00,2026-01-21,5,5,Email,owned,abandoned_cart,Purchase,conversion,mailchimp,email,abandoned_cart,/demo,Desktop,North,Starter,0.03,1,C00122,2026-01-21 21:36:00,114.82,new
E001156,U00304,J00304,S00304_01,2026-04-09 14:12:00,2026-04-09,1,6,Referral,referral,software_review,Consideration,referral_visit,partner,referral,software_review,/case-studies,Desktop,West,Starter,0.00,0,,,0.00,
E001157,U00304,J00304,S00304_02,2026-04-10 01:29:00,2026-04-10,2,6,LinkedIn Ads,paid_social,saas_trial,Consideration,ad_click,linkedin,cpc,saas_trial,/demo,Desktop,West,Starter,4.62,0,,,0.00,
E001158,U00304,J00304,S00304_03,2026-04-11 02:05:00,2026-04-11,3,6,Google Ads,paid_search,high_intent_keywords,Decision,search_click,google,cpc,high_intent_keywords,/blog/marketing-roi,Desktop,West,Starter,0.85,0,,,0.00,
E001159,U00304,J00304,S00304_04,2026-04-12 12:18:00,2026-04-12,4,6,Google Ads,paid_search,brand_search,Decision,search_click,google,cpc,brand_search,/case-studies,Desktop,West,Starter,1.50,0,,,0.00,
E001160,U00304,J00304,S00304_05,2026-04-13 01:22:00,2026-04-13,5,6,Meta Ads,paid_social,retargeting,Awareness,video_click,meta,cpc,retargeting,/features,Tablet,West,Starter,1.98,0,,,0.00,
E001161,U00304,J00304,S00304_06,2026-04-13 19:04:00,2026-04-13,6,6,Direct,direct,direct_visit,Decision,direct_visit,direct,none,direct_visit,/pricing,Mobile,West,Starter,0.00,0,,,0.00,
E001162,U00305,J00305,S00305_01,2026-01-22 11:22:00,2026-01-22,1,3,Organic Search,organic,how_to_guide,Consideration,seo_landing,google,organic,how_to_guide,/blog/marketing-roi,Tablet,West,Professional,0.00,0,,,0.00,
E001163,U00305,J00305,S00305_02,2026-01-23 16:14:00,2026-01-23,2,3,Google Ads,paid_search,high_intent_keywords,Decision,ad_click,google,cpc,high_intent_keywords,/case-studies,Desktop,West,Professional,0.90,0,,,0.00,
E001164,U00305,J00305,S00305_03,2026-01-24 05:34:00,2026-01-24,3,3,Organic Search,organic,how_to_guide,Consideration,seo_landing,google,organic,how_to_guide,/pricing,Desktop,West,Professional,0.00,0,,,0.00,
E001165,U00306,J00306,S00306_01,2026-04-21 13:07:00,2026-04-21,1,4,Direct,direct,typed_url,Decision,direct_visit,direct,none,typed_url,/case-studies,Desktop,West,Professional,0.00,0,,,0.00,
E001166,U00306,J00306,S00306_02,2026-04-21 19:20:00,2026-04-21,2,4,Organic Search,organic,seo_blog,Consideration,seo_landing,google,organic,seo_blog,/case-studies,Desktop,West,Professional,0.00,0,,,0.00,
E001167,U00306,J00306,S00306_03,2026-04-22 09:58:00,2026-04-22,3,4,TikTok Ads,paid_social,short_video_awareness,Awareness,video_view,tiktok,cpc,short_video_awareness,/case-studies,Desktop,West,Professional,0.47,0,,,0.00,
E001168,U00306,J00306,S00306_04,2026-04-22 14:21:00,2026-04-22,4,4,Direct,direct,direct_visit,Purchase,conversion,direct,none,direct_visit,/blog/marketing-roi,Desktop,West,Professional,0.00,1,C00123,2026-04-22 14:21:00,395.18,returning
E001169,U00307,J00307,S00307_01,2026-03-25 15:26:00,2026-03-25,1,6,TikTok Ads,paid_social,short_video_awareness,Awareness,video_view,tiktok,cpc,short_video_awareness,/features,Desktop,West,Professional,0.46,0,,,0.00,
E001170,U00307,J00307,S00307_02,2026-03-26 07:01:00,2026-03-26,2,6,Email,owned,abandoned_cart,Decision,email_click,mailchimp,email,abandoned_cart,/case-studies,Desktop,West,Professional,0.04,0,,,0.00,
E001171,U00307,J00307,S00307_03,2026-03-27 14:41:00,2026-03-27,3,6,Meta Ads,paid_social,interest_stack,Awareness,ad_click,meta,cpc,interest_stack,/pricing,Desktop,West,Professional,2.19,0,,,0.00,
E001172,U00307,J00307,S00307_04,2026-03-27 20:20:00,2026-03-27,4,6,Referral,referral,affiliate_blog,Consideration,referral_visit,partner,referral,affiliate_blog,/case-studies,Desktop,West,Professional,0.00,0,,,0.00,
E001173,U00307,J00307,S00307_05,2026-03-29 10:26:00,2026-03-29,5,6,Email,owned,abandoned_cart,Decision,email_open,mailchimp,email,abandoned_cart,/features,Desktop,West,Professional,0.06,0,,,0.00,
E001174,U00307,J00307,S00307_06,2026-03-30 20:01:00,2026-03-30,6,6,LinkedIn Ads,paid_social,b2b_leads,Consideration,lead_form_view,linkedin,cpc,b2b_leads,/blog/marketing-roi,Mobile,West,Professional,4.62,0,,,0.00,
E001175,U00308,J00308,S00308_01,2026-04-01 20:47:00,2026-04-01,1,4,Meta Ads,paid_social,lookalike_1pct,Awareness,video_click,meta,cpc,lookalike_1pct,/blog/marketing-roi,Desktop,West,Starter,1.99,0,,,0.00,
E001176,U00308,J00308,S00308_02,2026-04-03 03:30:00,2026-04-03,2,4,Meta Ads,paid_social,lookalike_1pct,Awareness,ad_click,meta,cpc,lookalike_1pct,/demo,Desktop,West,Starter,0.48,0,,,0.00,
E001177,U00308,J00308,S00308_03,2026-04-04 17:22:00,2026-04-04,3,4,Organic Search,organic,comparison_page,Consideration,seo_landing,google,organic,comparison_page,/demo,Mobile,West,Starter,0.00,0,,,0.00,
E001178,U00308,J00308,S00308_04,2026-04-05 12:57:00,2026-04-05,4,4,Referral,referral,affiliate_blog,Consideration,referral_visit,partner,referral,affiliate_blog,/pricing,Desktop,West,Starter,0.00,0,,,0.00,
E001179,U00309,J00309,S00309_01,2026-03-23 14:46:00,2026-03-23,1,4,Organic Search,organic,seo_blog,Consideration,blog_visit,google,organic,seo_blog,/case-studies,Desktop,South,Starter,0.00,0,,,0.00,
E001180,U00309,J00309,S00309_02,2026-03-24 20:39:00,2026-03-24,2,4,Organic Search,organic,comparison_page,Consideration,blog_visit,google,organic,comparison_page,/blog/marketing-roi,Desktop,South,Starter,0.00,0,,,0.00,
E001181,U00309,J00309,S00309_03,2026-03-25 05:40:00,2026-03-25,3,4,LinkedIn Ads,paid_social,saas_trial,Consideration,ad_click,linkedin,cpc,saas_trial,/case-studies,Desktop,South,Starter,1.35,0,,,0.00,
E001182,U00309,J00309,S00309_04,2026-03-25 15:16:00,2026-03-25,4,4,LinkedIn Ads,paid_social,saas_trial,Purchase,conversion,linkedin,cpc,saas_trial,/case-studies,Desktop,South,Starter,4.74,1,C00124,2026-03-25 15:16:00,95.58,new
E001183,U00310,J00310,S00310_01,2026-04-25 11:19:00,2026-04-25,1,3,Organic Search,organic,how_to_guide,Consideration,blog_visit,google,organic,how_to_guide,/blog/marketing-roi,Mobile,South,Starter,0.00,0,,,0.00,
E001184,U00310,J00310,S00310_02,2026-04-26 00:59:00,2026-04-26,2,3,Google Ads,paid_search,high_intent_keywords,Decision,ad_click,google,cpc,high_intent_keywords,/free-trial,Mobile,South,Starter,1.00,0,,,0.00,
E001185,U00310,J00310,S00310_03,2026-04-26 14:17:00,2026-04-26,3,3,Google Ads,paid_search,brand_search,Purchase,conversion,google,cpc,brand_search,/blog/marketing-roi,Desktop,South,Starter,0.89,1,C00125,2026-04-26 14:17:00,123.06,returning
E001186,U00311,J00311,S00311_01,2026-01-03 14:04:00,2026-01-03,1,3,Organic Search,organic,comparison_page,Consideration,seo_landing,google,organic,comparison_page,/case-studies,Desktop,West,Starter,0.00,0,,,0.00,
E001187,U00311,J00311,S00311_02,2026-01-04 05:23:00,2026-01-04,2,3,Google Ads,paid_search,brand_search,Decision,ad_click,google,cpc,brand_search,/blog/marketing-roi,Mobile,West,Starter,1.02,0,,,0.00,
E001188,U00311,J00311,S00311_03,2026-01-06 01:01:00,2026-01-06,3,3,Email,owned,newsletter,Decision,email_click,mailchimp,email,newsletter,/demo,Tablet,West,Starter,0.08,0,,,0.00,
E001189,U00312,J00312,S00312_01,2026-04-08 10:13:00,2026-04-08,1,4,Meta Ads,paid_social,retargeting,Awareness,ad_click,meta,cpc,retargeting,/demo,Desktop,East,Starter,1.72,0,,,0.00,
E001190,U00312,J00312,S00312_02,2026-04-09 20:25:00,2026-04-09,2,4,Referral,referral,software_review,Consideration,referral_visit,partner,referral,software_review,/features,Desktop,East,Starter,0.00,0,,,0.00,
E001191,U00312,J00312,S00312_03,2026-04-11 07:52:00,2026-04-11,3,4,Email,owned,trial_nurture,Decision,email_open,mailchimp,email,trial_nurture,/demo,Desktop,East,Starter,0.04,0,,,0.00,
E001192,U00312,J00312,S00312_04,2026-04-12 05:17:00,2026-04-12,4,4,Google Ads,paid_search,high_intent_keywords,Decision,search_click,google,cpc,high_intent_keywords,/demo,Mobile,East,Starter,1.17,0,,,0.00,
E001193,U00313,J00313,S00313_01,2026-03-18 19:17:00,2026-03-18,1,4,TikTok Ads,paid_social,ugc_demo,Awareness,ad_click,tiktok,cpc,ugc_demo,/case-studies,Mobile,East,Professional,0.74,0,,,0.00,
E001194,U00313,J00313,S00313_02,2026-03-20 03:27:00,2026-03-20,2,4,Direct,direct,typed_url,Decision,direct_visit,direct,none,typed_url,/free-trial,Mobile,East,Professional,0.00,0,,,0.00,
E001195,U00313,J00313,S00313_03,2026-03-21 22:19:00,2026-03-21,3,4,Direct,direct,typed_url,Decision,direct_visit,direct,none,typed_url,/features,Mobile,East,Professional,0.00,0,,,0.00,
E001196,U00313,J00313,S00313_04,2026-03-22 14:10:00,2026-03-22,4,4,TikTok Ads,paid_social,creator_spark,Awareness,ad_click,tiktok,cpc,creator_spark,/demo,Mobile,East,Professional,0.61,0,,,0.00,
E001197,U00314,J00314,S00314_01,2026-01-16 08:20:00,2026-01-16,1,3,LinkedIn Ads,paid_social,decision_makers,Consideration,ad_click,linkedin,cpc,decision_makers,/features,Mobile,North,Starter,3.24,0,,,0.00,
